
Host: adabbott

Timers On : Mon Jul 22 15:33:34 2019
Timers Off: Mon Jul 22 15:33:35 2019

Wall Time:        0.55 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls

Wall Time:        2.29 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
Total PK formation time             :      0.183u      0.000s      0.098w      4 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      3 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      3 calls
HF: Guess                           :      0.617u      0.000s      0.381w      3 calls
SAD Guess                           :      0.600u      0.000s      0.355w      3 calls
HF: Form G                          :      0.000u      0.000s      0.001w     33 calls
JK: D                               :      0.000u      0.000s      0.000w     44 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     44 calls
JK: JK                              :      0.000u      0.017s      0.004w     44 calls
PK computes JK                      :      0.000u      0.017s      0.004w     44 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     44 calls
HF: Form F                          :      0.000u      0.000s      0.000w     33 calls
HF: Form D                          :      0.000u      0.000s      0.000w     33 calls
HF: DIIS                            :      0.033u      0.000s      0.010w     30 calls
DIISManager::add_entry              :      0.000u      0.000s      0.001w     30 calls
DIISManager::extrapolate            :      0.000u      0.000s      0.002w     30 calls
bMatrix setup                       :      0.000u      0.000s      0.001w     30 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     30 calls
New vector                          :      0.000u      0.000s      0.000w     30 calls
HF: Form C                          :      0.000u      0.000s      0.001w     30 calls
Grad: V T Perturb                   :      0.000u      0.000s      0.005w      2 calls
Grad: S                             :      0.000u      0.000s      0.000w      2 calls
Grad: JK                            :      0.100u      0.017s      0.059w      2 calls
Grad: XC                            :      0.000u      0.000s      0.000w      2 calls
Hess: V                             :      0.050u      0.033s      0.056w      1 calls
Hess: T                             :      0.000u      0.000s      0.000w      1 calls
Hess: S                             :      0.000u      0.000s      0.000w      1 calls
Hess: JK                            :      0.117u      0.000s      0.068w      1 calls
Hess: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
Total PK formation time             :      0.183u      0.000s      0.098w      4 calls
HF: Form core H                     :      0.000u      0.000s      0.002w      3 calls
HF: Form S/X                        :      0.000u      0.000s      0.000w      3 calls
HF: Guess                           :      0.617u      0.000s      0.381w      3 calls
| SAD Guess                         :      0.600u      0.000s      0.355w      3 calls
HF: Form G                          :      0.000u      0.000s      0.001w     33 calls
| JK: D                             :      0.000u      0.000s      0.000w     33 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     33 calls
| JK: JK                            :      0.000u      0.000s      0.000w     33 calls
| | PK computes JK                  :      0.000u      0.000s      0.000w     33 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     33 calls
HF: Form F                          :      0.000u      0.000s      0.000w     33 calls
HF: Form D                          :      0.000u      0.000s      0.000w     33 calls
HF: DIIS                            :      0.033u      0.000s      0.010w     30 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.001w     30 calls
| DIISManager::extrapolate          :      0.000u      0.000s      0.002w     30 calls
| | bMatrix setup                   :      0.000u      0.000s      0.001w     30 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     30 calls
| | New vector                      :      0.000u      0.000s      0.000w     30 calls
HF: Form C                          :      0.000u      0.000s      0.001w     30 calls
Grad: V T Perturb                   :      0.000u      0.000s      0.005w      2 calls
Grad: S                             :      0.000u      0.000s      0.000w      2 calls
Grad: JK                            :      0.100u      0.017s      0.059w      2 calls
Grad: XC                            :      0.000u      0.000s      0.000w      2 calls
Hess: V                             :      0.050u      0.033s      0.056w      1 calls
Hess: T                             :      0.000u      0.000s      0.000w      1 calls
Hess: S                             :      0.000u      0.000s      0.000w      1 calls
